capital_paye_t3,interet_paye_t3,nb_ech_payees_t3,retard_cumule_jours_t3,retard_moyen_jours_t3,nb_mvts_credit_t3,nb_mvts_debit_t3,montant_credit_total_t3,montant_debit_total_t3,montant_moy_t3,premier_mouvement_t3,dernier_mouvement_t3,pct_capital_paye_t3,ecart_prev_reel_t3,ratio_interet_sur_capital_paye_t3,pct_interet_paye_t3,retard_cumule_ratio_t3,ratio_debit_credit_t3,duree_ecart_t3,pct_retards_t3,client_type,credit_type,region,sector,statut_actuel,date_octroi,annee,mois
74401.51999999999,4773.4400000000005,2.0,5.0,2.5,1.0,15.0,2799.42,8913.93,174.9327090909091,2023-06-03,2025-10-09,0.39527097689173,0.0,0.0641578290336004,0.06028976838131653,2.5,3.184206014102921,859.0,1.0,Entreprise,Crédit de caisse,CENTRE-OUEST,Autres,SOLDE,2025-02-11,2025,2
61912.299999999996,2353.85,6.0,47.0,7.833333333333333,13.0,86.0,28907.89,89467.67,580.0417217752291,2022-12-22,2025-10-09,0.24726433800318479,14.0,0.03801910121252158,0.03662659113701381,2.35,3.094922182144736,1022.0,0.8333333333333334,Entreprise,Crédit de caisse,CENTRE,Finance,DEFAUT,2025-01-24,2025,1
31969.95,2512.39,11.0,154.0,14.0,,,,,,,,0.29287743321339726,21.0,0.07858598465121153,0.07286019452276149,4.8125,,,0.7272727272727273,Entreprise,Crédit par signature,SUD,Agriculture,DEFAUT,2024-09-15,2024,9
40412.68,3141.66,2.0,0.0,0.0,0.0,5.0,0.0,15143.300000000001,91.11547459893049,2023-01-10,2025-10-09,0.32832614329701754,0.0,0.07773946197084677,0.07213196205016538,0.0,,1003.0,0.0,Particulier,Crédit de caisse,CENTRE-SUD,Inconnu,SOLDE,2024-01-29,2024,1
46614.22,5025.04,20.0,7.0,0.35,9.0,53.0,59566.46,38495.16,735.5504098639457,2022-12-23,2025-10-08,0.8345582916897623,0.0,0.107800581024417,0.0973104571986508,0.35,0.6462556277475614,1020.0,0.2,Entreprise,Crédit de caisse,Inconnu,IT,SOLDE,2024-10-15,2024,10
113666.59,2781.13,2.0,2.0,1.0,4.0,9.0,6449.39,4646.150000000001,119.3149737854738,2023-04-30,2025-10-04,0.334214218717381,0.0,0.024467435857801312,0.02388307817448036,1.0,0.7204014643245331,888.0,0.5,Entreprise,Crédit de caisse,Inconnu,Commerce,SOLDE,2025-07-17,2025,7
241590.43,68881.03,11.0,44.0,4.0,23.0,55.0,51524.68,28227.420000000002,229.09286242493445,2022-12-23,2025-10-06,0.29880906759170534,22.0,0.2851148946586999,0.2218594585151241,1.3333333333333333,0.5478427037295526,1018.0,0.45454545454545453,Entreprise,Crédit à la consommation,CENTRE-EST,Artisanat,DEFAUT,2025-06-03,2025,6
12738.880000000001,288.64,2.0,2.0,1.0,1.0,12.0,308.81,12235.19,191.54868452380953,2022-12-22,2025-10-01,0.5007815079801872,0.0,0.022658192870958827,0.022156174007025128,1.0,39.6204462290729,1014.0,0.5,Particulier,Crédit de caisse,CENTRE-NORD,Inconnu,SOLDE,2025-01-28,2025,1
706900.31,695403.88,293.0,579.0,1.976109215017065,6.0,29.0,18095.58,32080.010000000002,862.5167396825398,2023-06-11,2025-10-06,0.9949396034346161,0.0,0.9837368440254326,0.4959008786816789,1.976109215017065,1.772809161132166,848.0,0.447098976109215,Entreprise,Crédit immobilier,Inconnu,Transport,SOLDE,2024-12-06,2024,12
15931.21,561.17,19.0,48.0,2.526315789473684,3.0,12.0,6969.549999999999,16780.71,343.18154761904765,2022-12-20,2025-09-28,1.0016302762353129,0.0,0.03522456862975254,0.03402601686354547,2.526315789473684,2.4077178583983185,1013.0,0.5789473684210527,Particulier,Crédit de caisse,Inconnu,Inconnu,SOLDE,2025-05-02,2025,5
7511937.7,378948.54,20.0,35.0,1.75,1.0,6.0,896.11,2302.82,19.02996177156177,2022-12-17,2025-10-09,0.9068450365810704,0.0,0.05044617715612843,0.048023571557660676,1.75,2.5697961187800606,1027.0,0.45,Entreprise,Crédit par signature,NORD-EST,Artisanat,SOLDE,2025-08-30,2025,8
,,,,,0.0,0.0,0.0,0.0,0.0,2022-12-10,2025-10-08,0.0,2.0,,,0.0,,1033.0,,Entreprise,Crédit de caisse,CENTRE,IT,DEFAUT,2026-05-26,2026,5
8092.25,4604.85,20.0,39.0,1.95,21.0,84.0,34064.65,48248.22,609.6704585618086,2023-01-14,2025-10-07,0.9928653808402043,0.0,0.5690444561154191,0.36266942845216626,1.95,1.4163721042194768,997.0,0.55,Particulier,Financement équipement,CENTRE-OUEST,Inconnu,SOLDE,2024-04-30,2024,4
8708.33,4130.67,33.0,23.0,0.696969696969697,4.0,13.0,3253.61,14712.220000000001,317.0243253968254,2023-01-06,2025-10-01,0.9985574899867101,0.0,0.47433549256860963,0.3217283277513825,0.696969696969697,4.521814230961916,999.0,0.36363636363636365,Particulier,Crédit à la consommation,CENTRE-EST,Inconnu,SOLDE,2025-06-18,2025,6
11511.65,626.88,20.0,7.0,0.35,39.0,31.0,66070.48,41162.37,326.0308758201058,2022-12-16,2025-10-09,0.9059469132965444,0.0,0.05445613791246259,0.05164381519014247,0.35,0.6230069767920561,1028.0,0.25,Particulier,Crédit de caisse,NORD,Inconnu,SOLDE,2025-06-26,2025,6
24603.620000000003,2286.36,6.0,3.0,0.5,11.0,46.0,22499.21,38000.8,399.6100044906361,2022-12-14,2025-10-08,0.9880186234187002,0.0,0.09292778867499986,0.08502646710782231,0.5,1.6889837465404343,1029.0,0.3333333333333333,Entreprise,Avance sur marché,CENTRE-OUEST,IT,SOLDE,2025-05-19,2025,5
4418.75,282.76,5.0,24.0,4.8,59.0,41.0,73718.37,89561.04,999.8452389039533,2022-12-22,2025-10-09,0.13827554784498244,27.0,0.06399094766619519,0.060142379788621095,0.75,1.214908034455998,1022.0,0.6,Particulier,Crédit par signature,CENTRE-SUD,Inconnu,DEFAUT,2024-10-25,2024,10
173652.73,9878.51,20.0,13.0,0.65,0.0,0.0,0.0,0.0,0.0,2023-01-23,2025-10-05,0.9529359128982527,0.0,0.056886580475872736,0.053824678566984016,0.65,,986.0,0.35,Entreprise,Avance sur marché,SUD-OUEST,Immobilier,SOLDE,2026-06-18,2026,6
8273.5,451.22,3.0,0.0,0.0,1.0,1.0,52.58,60.77,1.494095238095238,2022-12-09,2025-10-07,1.0009666675135593,0.0,0.054537982715900164,0.051717419011727606,0.0,1.1557626473944467,1033.0,0.0,Entreprise,Crédit de caisse,Inconnu,Artisanat,SOLDE,2025-09-06,2025,9
28865.21,2231.2799999999997,8.0,25.0,3.125,,,,,,,,0.9896652476939407,0.0,0.07729997460610886,0.0717534358379354,3.125,,,0.75,Entreprise,Crédit par signature,SUD,Education,SOLDE,2023-05-31,2023,5
337915.24,114048.58,26.0,49.0,1.8846153846153846,10.0,38.0,110388.06999999999,29315.97,2400.052352324263,2023-01-27,2025-10-07,1.0033706269088123,0.0,0.33750647055752797,0.252340065627377,1.8846153846153846,0.2655719046451306,984.0,0.6538461538461539,Entreprise,Financement fonds de commerce,Inconnu,Autres,SOLDE,2024-04-08,2024,4
29727.71,15270.39,225.0,361.0,1.6044444444444443,3.0,28.0,8544.279999999999,21054.24,729.9588444444445,2022-12-14,2025-10-07,0.9970053996042525,0.0,0.513675288140257,0.3393563283783093,1.6044444444444443,2.4641327297326403,1028.0,0.4266666666666667,Entreprise,Crédit immobilier,NORD-EST,Transport,SOLDE,2024-08-17,2024,8
40654.97,1950.98,8.0,11.0,1.375,16.0,78.0,16322.460000000001,46470.44,365.28069272963063,2022-12-19,2025-10-09,0.6640794419605084,0.0,0.04798872069023787,0.045791256854969785,1.375,2.8470242843296907,1025.0,0.625,Entreprise,Crédit par signature,CENTRE,Finance,SOLDE,2024-12-19,2024,12
36766.91,4745.99,7.0,44.0,6.285714285714286,31.0,128.0,53695.59,133910.9,928.531246206027,2022-12-19,2025-10-08,0.2889139349157435,13.0,0.1290831892046408,0.11432566744313212,2.2,2.4938900941399473,1024.0,0.5714285714285714,Entreprise,Avance sur marché,CENTRE-NORD,Artisanat,DEFAUT,2024-01-27,2024,1
83893.73,5347.44,4.0,9.0,2.25,0.0,1.0,0.0,469.47,16.766785714285714,2023-06-18,2025-10-08,0.16381235019519924,16.0,0.06374063949713524,0.0599212224581995,0.45,,843.0,0.75,Entreprise,Crédit par signature,CENTRE-SUD,Artisanat,DEFAUT,2025-09-07,2025,9
42443.38,3103.5,1.0,14.0,14.0,,,,,,,,0.16359170361640693,1.0,0.07312094371371931,0.0681385860019391,7.0,,,1.0,Entreprise,Crédit de caisse,SUD-OUEST,BTP,DEFAUT,2024-02-02,2024,2
39327.06,38789.02,154.0,128.0,0.8311688311688312,13.0,37.0,20464.6,16999.72,802.4966258503401,2023-05-20,2025-10-03,1.0001978673058103,0.0,0.9863188349192642,0.4965561507950732,0.8311688311688312,0.8306890923839216,867.0,0.36363636363636365,Particulier,Crédit immobilier,CENTRE-NORD,Inconnu,SOLDE,2023-09-11,2023,9
7530.26,1979.21,6.0,27.0,4.5,18.0,58.0,52757.329999999994,85139.26,654.5464447160682,2022-12-14,2025-10-05,0.24463256353079993,14.0,0.26283421820760505,0.2081304215692357,1.35,1.6137901595854074,1026.0,0.6666666666666666,Entreprise,Crédit de caisse,SUD,Education,DEFAUT,2025-03-05,2025,3
11022.460000000001,4890.07,14.0,200.0,14.285714285714286,4.0,30.0,11226.21,22172.1,349.6019013708513,2023-01-27,2025-10-09,0.2171280099596571,43.0,0.44364597376629167,0.30730939706005267,3.508771929824561,1.9750298631506091,986.0,0.9285714285714286,Entreprise,Financement équipement,CENTRE-NORD,Industrie,DEFAUT,2025-06-16,2025,6
11527.810000000001,509.44,2.0,1.0,0.5,0.0,4.0,0.0,8119.89,24.503577720943447,2023-01-11,2025-10-08,0.4031055162164525,0.0,0.04419226201680978,0.04232195891918834,0.5,,1001.0,0.5,Particulier,Crédit de caisse,SUD-OUEST,Inconnu,SOLDE,2023-12-03,2023,12
7909.07,570.7,2.0,0.0,0.0,12.0,15.0,13167.23,15620.19,116.93551689548266,2023-01-09,2025-10-09,0.4033356876764163,0.0,0.07215766202600307,0.0673013536923761,0.0,1.186292788992066,1004.0,0.0,Particulier,Crédit de caisse,CENTRE-OUEST,Inconnu,SOLDE,2025-05-23,2025,5
64999.15,7358.889999999999,8.0,12.0,1.5,,,,,,,,0.9984299867160994,0.0,0.11321517281379832,0.10170106874094431,1.5,,,0.5,Entreprise,Crédit par signature,Inconnu,Santé,SOLDE,2025-08-24,2025,8
8515.8,331.02,3.0,0.0,0.0,7.0,22.0,20610.2,18462.53,419.9703851444852,2023-02-18,2025-10-07,0.2469851213782302,6.0,0.0388712745719721,0.03741683452359153,0.0,0.8957957710259967,962.0,0.0,Entreprise,Microcrédit,NORD,Education,DEFAUT,2025-04-28,2025,4
1782.11,48.82,1.0,3.0,3.0,16.0,65.0,24782.89,66578.37,302.32540383575395,2022-12-21,2025-10-09,0.08248584589521703,8.0,0.027394493044761548,0.026664045048144933,0.3333333333333333,2.686465137843084,1023.0,1.0,Particulier,Crédit par signature,CENTRE,Inconnu,DEFAUT,2025-05-18,2025,5
10233.93,727.97,1.0,0.0,0.0,23.0,109.0,37076.9,111129.77,482.7045827641275,2023-01-22,2025-10-08,0.08356752651821367,7.0,0.07113298605716474,0.06640910791012507,0.0,2.9972778198824606,990.0,0.0,Entreprise,Microcrédit,NORD-EST,Restauration,DEFAUT,2024-11-07,2024,11
52340.28,10488.09,21.0,160.0,7.619047619047619,1.0,22.0,293.7,20993.14,431.1257638888889,2022-12-24,2025-10-09,0.2422133050194251,59.0,0.20038276447890613,0.16693239057451276,2.0,71.47817500851208,1020.0,0.9047619047619048,Entreprise,Financement équipement,CENTRE,IT,DEFAUT,2025-01-29,2025,1
139367.77,27842.43,16.0,209.0,13.0625,4.0,16.0,2684.94,11885.05,301.85621598639455,2023-01-03,2025-09-17,0.25163214139724605,40.0,0.19977667720449285,0.1665115525249058,3.732142857142857,4.426560742511937,988.0,0.9375,Entreprise,Financement équipement,Inconnu,Commerce,DEFAUT,2025-02-27,2025,2
25326.26,8619.23,23.0,349.0,15.173913043478262,0.0,0.0,0.0,0.0,0.0,2023-04-02,2025-10-05,0.2576399019338562,57.0,0.3403277862582158,0.25391384834922104,4.3625,,917.0,0.9130434782608695,Particulier,Financement équipement,Inconnu,Inconnu,DEFAUT,2025-10-06,2025,10
25192.44,2438.95,8.0,9.0,1.125,1.0,14.0,61.52,18440.96,364.582037414966,2023-02-14,2025-09-21,0.9909170149028295,0.0,0.09681277399092743,0.0882673654854135,1.125,299.7555266579974,950.0,0.625,Entreprise,Crédit de caisse,NORD,Restauration,SOLDE,2024-06-05,2024,6
11129.650000000001,686.49,2.0,4.0,2.0,7.0,6.0,6353.65,6748.320000000001,35.590918290598296,2022-12-23,2025-10-09,0.4041267247639797,0.0,0.061681184942922726,0.05809765287141147,2.0,1.0621170508290512,1021.0,1.0,Particulier,Crédit de caisse,SUD-OUEST,Inconnu,SOLDE,2024-05-11,2024,5
143924.16,42434.61,31.0,41.0,1.3225806451612903,9.0,39.0,12163.02,27423.920000000002,299.1377270923521,2022-12-13,2025-10-08,1.0005182495802387,0.0,0.2948400741056957,0.227703853164517,1.3225806451612903,2.254696613176662,1030.0,0.5161290322580645,Particulier,Crédit par signature,CENTRE-NORD,Inconnu,SOLDE,2025-04-02,2025,4
57400.56,7732.22,16.0,25.0,1.5625,15.0,52.0,22046.56,42471.350000000006,548.3002013145585,2023-01-04,2025-10-05,1.00009059965823,0.0,0.13470635129692116,0.11871472398383733,1.5625,1.9264388639316068,1005.0,0.375,Entreprise,Crédit par signature,CENTRE-SUD,Commerce,SOLDE,2023-08-29,2023,8
8934.53,1285.71,23.0,20.0,0.8695652173913043,,,,,,,,0.9991713207648454,0.0,0.143903484570537,0.12580037259398996,0.8695652173913043,,,0.43478260869565216,Entreprise,Crédit par signature,OUEST,Services,SOLDE,2024-11-27,2024,11
1731810.0899999999,288381.09,12.0,7.0,0.5833333333333334,,,,,,,,0.9955892228088793,0.0,0.16652004262199446,0.14274940552903514,0.5833333333333334,,,0.25,Entreprise,Crédit de caisse,CENTRE-OUEST,Energie,SOLDE,2025-06-15,2025,6
10415.93,1987.67,18.0,15.0,0.8333333333333334,18.0,83.0,22445.69,83629.23,754.9055121693123,2023-01-22,2025-10-08,0.9997111030488706,0.0,0.19082981548455108,0.16024944370989067,0.8333333333333334,3.7258480358590003,990.0,0.3333333333333333,Entreprise,Crédit de caisse,SUD-OUEST,Autres,SOLDE,2024-02-10,2024,2
5413.49,409.34000000000003,2.0,3.0,1.5,0.0,2.0,0.0,309.28000000000003,1.3202490996398561,2023-01-17,2025-10-06,0.33451667241343086,0.0,0.0756148067143377,0.07029915006963969,1.5,,993.0,0.5,Entreprise,Crédit de caisse,NORD,Finance,SOLDE,2024-04-02,2024,4
266932.44,38841.05,17.0,20.0,1.1764705882352942,13.0,55.0,20673.52,30738.66,404.6823908276908,2022-12-15,2025-10-09,1.0029777944256617,0.0,0.1455089160388299,0.1270255639231511,1.1764705882352942,1.486861453685681,1029.0,0.5882352941176471,Entreprise,Crédit de caisse,CENTRE-NORD,Restauration,SOLDE,2024-12-17,2024,12
754.96,115.63,3.0,18.0,6.0,2.0,14.0,4215.16,14175.41,232.6026320861678,2022-12-17,2025-10-09,0.12255684991104013,18.0,0.15316043234078625,0.13281797401762022,0.8571428571428571,3.362958938687974,1027.0,0.6666666666666666,Entreprise,Microcrédit,CENTRE-OUEST,Santé,DEFAUT,2025-06-05,2025,6
4367.11,823.09,20.0,132.0,6.6,34.0,136.0,70208.16,111315.76,857.7883477303482,2022-12-19,2025-10-09,0.9869175141242937,0.0,0.1884747579062584,0.1585854109668221,6.6,1.5855102882627887,1025.0,0.6,Particulier,Crédit de caisse,CENTRE-SUD,Inconnu,SOLDE,2024-02-18,2024,2
38382.87,25229.84,29.0,432.0,14.89655172413793,62.0,76.0,101247.86,73958.18000000001,818.040235171445,2022-12-09,2025-10-09,0.22683946073216746,87.0,0.65732030981529,0.3966163365780203,3.7241379310344827,0.7304665994915844,1035.0,0.896551724137931,Particulier,Crédit immobilier,CENTRE-NORD,Inconnu,DEFAUT,2024-10-20,2024,10
34066.99,14969.53,17.0,297.0,17.470588235294116,4.0,19.0,9108.27,15601.29,103.11743602012025,2022-12-16,2025-10-08,0.3239573300894798,27.0,0.43941451827707706,0.30527309034164746,6.75,1.7128708305748512,1027.0,0.8235294117647058,Entreprise,Financement équipement,CENTRE,BTP,DEFAUT,2025-08-03,2025,8
,,,,,14.0,16.0,13412.72,7788.18,53.697050881032546,2022-12-21,2025-10-08,0.0,3.0,,,0.0,0.5806562725532182,1022.0,,Particulier,Crédit de caisse,Inconnu,Inconnu,DEFAUT,2024-10-28,2024,10
16078.6,1326.74,3.0,34.0,11.333333333333334,4.0,2.0,2409.49,223.93,16.13617720797721,2022-12-25,2025-10-08,0.12118600173775357,17.0,0.0825158906870001,0.0762260317810511,1.7,0.09293667954629405,1018.0,1.0,Particulier,Crédit de caisse,OUEST,Inconnu,DEFAUT,2025-08-27,2025,8
12250.529999999999,894.59,8.0,14.0,1.75,24.0,69.0,38543.35,67899.67,502.27016776775855,2022-12-30,2025-10-09,0.9968987617832404,0.0,0.07302459567055467,0.06805491315408305,1.75,1.7616442265656722,1014.0,0.875,Particulier,Crédit par signature,SUD-OUEST,Inconnu,SOLDE,2025-03-12,2025,3
958705.38,40236.95,2.0,0.0,0.0,1.0,4.0,590.05,1547.38,25.54538095238095,2023-04-07,2025-10-08,0.3369692132004585,0.0,0.04197008887130684,0.040279552474265456,0.0,2.622455724091179,915.0,0.0,Entreprise,Crédit de caisse,SUD-OUEST,Commerce,SOLDE,2025-08-08,2025,8
533010.74,192953.78,112.0,125.0,1.1160714285714286,7.0,51.0,8758.130000000001,43003.87,386.42754831094834,2022-12-26,2025-10-07,1.001648947797439,0.0,0.3620073021417917,0.2657895457480484,1.1160714285714286,4.910165754561762,1016.0,0.4642857142857143,Entreprise,Crédit immobilier,SUD-OUEST,Restauration,SOLDE,2025-01-09,2025,1
10704.79,4429.12,15.0,248.0,16.533333333333335,37.0,26.0,50660.17,44881.45999999999,346.87046066078744,2022-12-15,2025-10-09,0.23864151128469904,42.0,0.4137512272543412,0.2926619756559937,4.350877192982456,0.8859318869241851,1029.0,1.0,Particulier,Financement équipement,SUD,Inconnu,DEFAUT,2025-04-29,2025,4
8407.08,348.01,20.0,23.0,1.15,7.0,8.0,2833.58,6196.4800000000005,36.367524463109994,2023-01-06,2025-10-07,0.9589832387705238,0.0,0.04139487194126855,0.03974944860646778,1.15,2.1868025607182435,1005.0,0.6,Particulier,Crédit de caisse,CENTRE-SUD,Inconnu,SOLDE,2025-08-13,2025,8
1687.58,95.80000000000001,2.0,0.0,0.0,20.0,20.0,28245.51,9619.03,129.59499771024647,2022-12-09,2025-10-09,0.397465760683962,0.0,0.05676767916187678,0.05371822045778242,0.0,0.34055076364349596,1035.0,0.0,Particulier,Crédit de caisse,CENTRE-EST,Inconnu,SOLDE,2025-08-01,2025,8
346344.22,133433.4,139.0,171.0,1.2302158273381294,0.0,0.0,0.0,0.0,0.0,2022-12-20,2025-10-09,0.995841490902095,0.0,0.38526238434121984,0.27811509840746634,1.2302158273381294,,1024.0,0.39568345323741005,Entreprise,Crédit immobilier,Inconnu,Finance,SOLDE,2025-11-18,2025,11
198171.25,7128.46,15.0,9.0,0.6,,,,,,,,0.8358657581993161,0.0,0.03597121176759999,0.03472221173619778,0.6,,,0.3333333333333333,Entreprise,Microcrédit,CENTRE-SUD,Autres,SOLDE,2023-09-12,2023,9
4651.92,167.73000000000002,2.0,4.0,2.0,2.0,4.0,6449.08,838.4000000000001,109.04364444444444,2023-03-03,2025-10-09,0.6688117317230968,0.0,0.03605608007016458,0.03480128225078585,2.0,0.13000303919318726,951.0,1.0,Entreprise,Crédit de caisse,OUEST,Transport,SOLDE,2024-08-14,2024,8
143282.44,27617.84,12.0,12.0,1.0,11.0,35.0,18555.77,35636.89,489.8991624922696,2022-12-17,2025-10-05,1.001932785496333,0.0,0.19275104471978563,0.16160207578360902,1.0,1.9205287627514245,1023.0,0.5,Entreprise,Crédit de caisse,SUD-OUEST,Transport,SOLDE,2025-03-05,2025,3
17482.87,7771.37,12.0,99.0,8.25,12.0,43.0,25630.4,35179.73,737.9351398860398,2022-12-16,2025-10-05,0.1929484929753115,44.0,0.44451340083178564,0.3077253562174114,1.7678571428571428,1.3725782664336101,1024.0,0.75,Entreprise,Financement équipement,NORD-EST,Industrie,DEFAUT,2025-03-12,2025,3
37414.68,9195.68,32.0,125.0,3.90625,32.0,128.0,85595.31000000001,93242.79,856.8352437458253,2023-01-23,2025-10-07,0.8696461045843514,0.0,0.24577732590523294,0.1972883281742514,3.90625,1.0893446147925625,988.0,0.53125,Particulier,Financement équipement,CENTRE,Inconnu,SOLDE,2024-03-11,2024,3
,,,,,,,,,,,,0.0,2.0,,,0.0,,,,Entreprise,Crédit de caisse,CENTRE-NORD,Santé,DEFAUT,2024-04-12,2024,4
46843.1,10980.4,31.0,16.0,0.5161290322580645,10.0,33.0,16764.55,41228.38,493.63024475722693,2022-12-21,2025-10-08,1.0004884640677758,0.0,0.23440805582892676,0.18989511184898872,0.5161290322580645,2.459259568553883,1022.0,0.2903225806451613,Entreprise,Crédit par signature,Inconnu,Immobilier,SOLDE,2025-04-30,2025,4
67272.98000000001,794.59,2.0,1.0,0.5,1.0,3.0,674.32,12425.73,103.36324272486772,2023-03-20,2025-10-07,0.40539726358422934,0.0,0.01181142860030877,0.011673547329513893,0.5,18.427052438011625,932.0,0.5,Particulier,Crédit de caisse,Inconnu,Inconnu,SOLDE,2023-12-29,2023,12
264422.78,43285.38,29.0,31.0,1.0689655172413792,29.0,150.0,48849.810000000005,183417.06,990.079281570608,2022-12-09,2025-10-03,0.994612104229077,0.0,0.16369762090845574,0.14067023766935524,1.0689655172413792,3.754713887321158,1029.0,0.4827586206896552,Entreprise,Crédit par signature,CENTRE-NORD,Industrie,SOLDE,2024-07-08,2024,7
190975.48,17661.0,7.0,35.0,5.0,,,,,,,,0.28740421589133414,14.0,0.09247784061074227,0.08464962599062253,1.6666666666666667,,,0.7142857142857143,Entreprise,Crédit de caisse,SUD,Commerce,DEFAUT,2024-06-02,2024,6
281929.87,14794.56,11.0,8.0,0.7272727272727273,0.0,11.0,0.0,8485.25,139.99645871238263,2022-12-28,2025-10-08,0.9988156130898366,0.0,0.052476028879096775,0.049859595315424485,0.7272727272727273,,1015.0,0.45454545454545453,Entreprise,Crédit de caisse,Inconnu,BTP,SOLDE,2025-08-22,2025,8
30868.54,760.31,8.0,44.0,5.5,,,,,,,,0.8471349867929059,0.0,0.02463057857611665,0.024038496499240405,5.5,,,0.5,Particulier,Avance sur marché,CENTRE-SUD,Inconnu,SOLDE,2024-09-10,2024,9
157845.7,46193.48,56.0,53.0,0.9464285714285714,1.0,19.0,3399.77,22775.27,380.46875,2023-10-01,2025-10-03,0.9812527442100626,1.0,0.29264959387553796,0.22639514626553586,0.9298245614035088,6.6990619953702755,733.0,0.4642857142857143,Entreprise,Financement équipement,Inconnu,Commerce,SOLDE,2025-05-23,2025,5
1051086.58,517520.61,98.0,191.0,1.9489795918367347,5.0,22.0,8544.92,9163.59,344.46895238095243,2022-12-28,2025-10-09,0.9969468244101836,0.0,0.4923672510403472,0.3299236502925886,1.9489795918367347,1.0724020821727998,1016.0,0.3673469387755102,Entreprise,Crédit immobilier,SUD-OUEST,Industrie,SOLDE,2024-10-23,2024,10
136856.13,9029.24,20.0,16.0,0.8,17.0,70.0,44958.23,56338.35,993.2096406204906,2023-04-20,2025-10-07,0.9914840514780673,0.0,0.0659761458986163,0.061892703840008084,0.8,1.2531265132101508,901.0,0.45,Entreprise,Crédit par signature,Inconnu,Energie,SOLDE,2024-08-25,2024,8
113866.36,24184.19,18.0,13.0,0.7222222222222222,7.0,36.0,43743.130000000005,18583.56,630.5710121212122,2023-01-05,2025-10-08,1.0029456027968868,0.0,0.21239099941369866,0.17518358311502563,0.7222222222222222,0.42483379675848526,1007.0,0.5555555555555556,Entreprise,Crédit par signature,CENTRE-EST,IT,SOLDE,2025-05-11,2025,5
223656.25,11089.24,3.0,16.0,5.333333333333333,19.0,69.0,19685.3,71943.93000000001,471.6160870918383,2023-01-01,2025-10-01,0.24847904852992947,5.0,0.049581623585301104,0.04723941661243417,2.0,3.6547032557288945,1004.0,0.6666666666666666,Entreprise,Microcrédit,CENTRE-OUEST,Finance,DEFAUT,2024-12-14,2024,12
24813.87,18015.39,31.0,378.0,12.193548387096774,9.0,46.0,17560.55,41126.340000000004,500.85260230064057,2023-01-03,2025-10-08,0.24573930146053927,86.0,0.7260209713357892,0.4206327636760477,3.230769230769231,2.34197334365951,1009.0,0.8064516129032258,Entreprise,Crédit immobilier,CENTRE,Finance,DEFAUT,2025-05-18,2025,5
25068.899999999998,943.82,20.0,15.0,0.75,2.0,3.0,2325.1,2586.99,71.65725732600733,2023-01-16,2025-10-09,0.9528788886063448,0.0,0.03764903924783298,0.03628301846173718,0.75,1.1126360156552406,997.0,0.4,Particulier,Crédit de caisse,OUEST,Inconnu,SOLDE,2025-08-29,2025,8
144849.63,7673.860000000001,5.0,39.0,7.8,,,,,,,,0.19399648129528962,15.0,0.052978112543332005,0.05031264364590662,1.95,,,0.8,Entreprise,Crédit par signature,CENTRE-EST,Commerce,DEFAUT,2025-10-31,2025,10
34438.090000000004,1974.7199999999998,3.0,19.0,6.333333333333333,2.0,16.0,4808.2,9639.960000000001,184.9167074829932,2023-03-17,2025-10-08,0.2419289324553721,5.0,0.05734115916416966,0.05423146414682085,2.375,2.0048999625639534,936.0,1.0,Entreprise,Crédit de caisse,SUD,Immobilier,DEFAUT,2024-06-24,2024,6
106082.99,21009.21,15.0,17.0,1.1333333333333333,22.0,84.0,39525.17,60809.119999999995,841.7715544871795,2023-03-19,2025-10-09,1.0000338425745245,0.0,0.19804504002008239,0.1653068402309504,1.1333333333333333,1.5384910425432705,935.0,0.4666666666666667,Entreprise,Crédit de caisse,CENTRE,Services,SOLDE,2024-02-02,2024,2
,,,,,5.0,19.0,5637.360000000001,5966.82,72.73861117216117,2023-02-25,2025-10-07,0.0,2.0,,,0.0,1.0584422495636254,955.0,,Entreprise,Crédit de caisse,Inconnu,Finance,DEFAUT,2025-04-27,2025,4
6686.95,190.45,8.0,5.0,0.625,17.0,8.0,68394.81999999999,5725.119999999999,421.48318299663305,2023-02-07,2025-10-09,0.7240579164040893,0.0,0.028480847022932725,0.027692151103614737,0.625,0.08370692400389386,975.0,0.375,Particulier,Microcrédit,SUD-OUEST,Inconnu,SOLDE,2025-07-29,2025,7
2924.49,749.15,5.0,115.0,23.0,1.0,11.0,2708.28,9483.6,111.06704656084656,2023-01-12,2025-10-08,0.12975311994207342,27.0,0.2561643226682259,0.20392580655698436,3.59375,3.501705879746555,1000.0,0.8,Particulier,Financement fonds de commerce,CENTRE-SUD,Inconnu,DEFAUT,2025-07-28,2025,7
,,,,,3.0,4.0,6085.82,1681.45,46.1448452991453,2022-12-17,2025-09-30,0.0,3.0,,,0.0,0.27628980153865873,1018.0,,Entreprise,Crédit de caisse,NORD,Energie,DEFAUT,2024-10-08,2024,10
139401.49,8612.15,20.0,15.0,0.75,4.0,9.0,5783.6,4190.5599999999995,41.7164664599533,2022-12-23,2025-10-08,0.9500738786998983,0.0,0.06177946878473107,0.058184840262019095,0.75,0.7245590981395669,1020.0,0.35,Entreprise,Crédit de caisse,CENTRE-EST,Industrie,SOLDE,2025-08-18,2025,8
